sensitive_path_access,admin_path_access,num_directory_levels,has_encrypted_content,ssl_protocol_indicators,weak_cipher_indicators,contains_sql_keywords,contains_xss_patterns,contains_command_injection,contains_ldap_injection,injection_pattern_score,contains_xxe_patterns,unusual_headers,suspicious_content_types,auth_related_paths,credential_like_patterns,bruteforce_indicators,contains_serialized_data,deserialization_indicators,contains_ssrf_patterns,internal_ip_indicators,localhost_references,url_length,num_special_chars,contains_path_traversal,request_length,request_time,is_get_method,is_post_method,ua_length,is_common_browser,content_entropy,num_digits,num_uppercase,parameter_count,unusual_parameter_names,url,is_malicious,features,probability
0,0,5,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,1,0,1,48,8,0,48,0.1,0,1,11,0,2.966800035822348,5,0,0,0,unknown,1,"{'num_directory_levels': np.float64(5.0), 'injection_pattern_score': np.float64(6.0), 'contains_ssrf_patterns': np.float64(1.0), 'localhost_references': np.float64(1.0), 'url_length': np.float64(48.0), 'num_special_chars': np.float64(8.0), 'contains_path_traversal': np.float64(0.0), 'request_length': np.float64(48.0), 'request_time': np.float64(0.1), 'is_get_method': np.float64(0.0), 'is_post_method': np.float64(1.0), 'ua_length': np.float64(11.0), 'is_common_browser': np.float64(0.0), 'content_entropy': np.float64(2.966800035822348), 'num_digits': np.float64(5.0), 'num_uppercase': np.float64(0.0), 'parameter_count': np.float64(0.0), 'contains_sql_keywords': np.float64(0.0), 'contains_xss_patterns': np.float64(0.0), 'contains_command_injection': np.float64(0.0), 'contains_ldap_injection': np.float64(1.0), 'contains_xxe_patterns': np.float64(0.0)}",0.6454021883707763
0,0,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,19,6,0,46,0.0703984857421777,0,1,11,0,2.669972757312593,0,1,0,0,unknown,1,"{'num_directory_levels': np.float64(3.0), 'injection_pattern_score': np.float64(6.0), 'contains_ssrf_patterns': np.float64(0.0), 'localhost_references': np.float64(0.0), 'url_length': np.float64(19.0), 'num_special_chars': np.float64(6.0), 'contains_path_traversal': np.float64(0.0), 'request_length': np.float64(46.0), 'request_time': np.float64(0.0703984857421777), 'is_get_method': np.float64(0.0), 'is_post_method': np.float64(1.0), 'ua_length': np.float64(11.0), 'is_common_browser': np.float64(0.0), 'content_entropy': np.float64(2.669972757312593), 'num_digits': np.float64(0.0), 'num_uppercase': np.float64(1.0), 'parameter_count': np.float64(0.0), 'contains_sql_keywords': np.float64(0.0), 'contains_xss_patterns': np.float64(0.0), 'contains_command_injection': np.float64(0.0), 'contains_ldap_injection': np.float64(1.0), 'contains_xxe_patterns': np.float64(0.0)}",0.44241551081629826
0,0,5,0,0,0,0,0,0,1,6,0,0,0,0,1,0,0,0,1,0,1,304,48,0,304,0.1,1,0,15,1,3.590124716709874,49,18,13,0,unknown,1,"{'num_directory_levels': np.float64(5.0), 'injection_pattern_score': np.float64(6.0), 'contains_ssrf_patterns': np.float64(1.0), 'localhost_references': np.float64(1.0), 'url_length': np.float64(304.0), 'num_special_chars': np.float64(48.0), 'contains_path_traversal': np.float64(0.0), 'request_length': np.float64(304.0), 'request_time': np.float64(0.1), 'is_get_method': np.float64(1.0), 'is_post_method': np.float64(0.0), 'ua_length': np.float64(15.0), 'is_common_browser': np.float64(1.0), 'content_entropy': np.float64(3.590124716709874), 'num_digits': np.float64(49.0), 'num_uppercase': np.float64(18.0), 'parameter_count': np.float64(13.0), 'contains_sql_keywords': np.float64(0.0), 'contains_xss_patterns': np.float64(0.0), 'contains_command_injection': np.float64(0.0), 'contains_ldap_injection': np.float64(1.0), 'contains_xxe_patterns': np.float64(0.0)}",0.6872992463487103
0,0,5,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,1,0,1,48,8,0,48,0.1,0,1,11,0,2.966800035822348,5,0,0,0,unknown,1,"{'num_directory_levels': np.float64(5.0), 'injection_pattern_score': np.float64(6.0), 'contains_ssrf_patterns': np.float64(1.0), 'localhost_references': np.float64(1.0), 'url_length': np.float64(48.0), 'num_special_chars': np.float64(8.0), 'contains_path_traversal': np.float64(0.0), 'request_length': np.float64(48.0), 'request_time': np.float64(0.1), 'is_get_method': np.float64(0.0), 'is_post_method': np.float64(1.0), 'ua_length': np.float64(11.0), 'is_common_browser': np.float64(0.0), 'content_entropy': np.float64(2.966800035822348), 'num_digits': np.float64(5.0), 'num_uppercase': np.float64(0.0), 'parameter_count': np.float64(0.0), 'contains_sql_keywords': np.float64(0.0), 'contains_xss_patterns': np.float64(0.0), 'contains_command_injection': np.float64(0.0), 'contains_ldap_injection': np.float64(1.0), 'contains_xxe_patterns': np.float64(0.0)}",0.6454021883707763
0,0,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,13,7,0,41,0.1659455795196658,1,0,11,0,2.7772472495484286,0,1,0,0,unknown,1,"{'num_directory_levels': np.float64(3.0), 'injection_pattern_score': np.float64(6.0), 'contains_ssrf_patterns': np.float64(0.0), 'localhost_references': np.float64(0.0), 'url_length': np.float64(13.0), 'num_special_chars': np.float64(7.0), 'contains_path_traversal': np.float64(0.0), 'request_length': np.float64(41.0), 'request_time': np.float64(0.1659455795196658), 'is_get_method': np.float64(1.0), 'is_post_method': np.float64(0.0), 'ua_length': np.float64(11.0), 'is_common_browser': np.float64(0.0), 'content_entropy': np.float64(2.7772472495484286), 'num_digits': np.float64(0.0), 'num_uppercase': np.float64(1.0), 'parameter_count': np.float64(0.0), 'contains_sql_keywords': np.float64(0.0), 'contains_xss_patterns': np.float64(0.0), 'contains_command_injection': np.float64(0.0), 'contains_ldap_injection': np.float64(1.0), 'contains_xxe_patterns': np.float64(0.0)}",0.5227747025110776
0,0,5,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,1,0,1,49,8,0,49,0.1,0,1,15,1,2.972428202101613,5,0,0,0,unknown,1,"{'num_directory_levels': np.float64(5.0), 'injection_pattern_score': np.float64(6.0), 'contains_ssrf_patterns': np.float64(1.0), 'localhost_references': np.float64(1.0), 'url_length': np.float64(49.0), 'num_special_chars': np.float64(8.0), 'contains_path_traversal': np.float64(0.0), 'request_length': np.float64(49.0), 'request_time': np.float64(0.1), 'is_get_method': np.float64(0.0), 'is_post_method': np.float64(1.0), 'ua_length': np.float64(15.0), 'is_common_browser': np.float64(1.0), 'content_entropy': np.float64(2.972428202101613), 'num_digits': np.float64(5.0), 'num_uppercase': np.float64(0.0), 'parameter_count': np.float64(0.0), 'contains_sql_keywords': np.float64(0.0), 'contains_xss_patterns': np.float64(0.0), 'contains_command_injection': np.float64(0.0), 'contains_ldap_injection': np.float64(1.0), 'contains_xxe_patterns': np.float64(0.0)}",0.6628383341196233
0,0,5,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,1,0,1,49,8,0,49,0.1,0,1,11,0,2.972428202101613,5,0,0,0,unknown,1,"{'num_directory_levels': np.float64(5.0), 'injection_pattern_score': np.float64(6.0), 'contains_ssrf_patterns': np.float64(1.0), 'localhost_references': np.float64(1.0), 'url_length': np.float64(49.0), 'num_special_chars': np.float64(8.0), 'contains_path_traversal': np.float64(0.0), 'request_length': np.float64(49.0), 'request_time': np.float64(0.1), 'is_get_method': np.float64(0.0), 'is_post_method': np.float64(1.0), 'ua_length': np.float64(11.0), 'is_common_browser': np.float64(0.0), 'content_entropy': np.float64(2.972428202101613), 'num_digits': np.float64(5.0), 'num_uppercase': np.float64(0.0), 'parameter_count': np.float64(0.0), 'contains_sql_keywords': np.float64(0.0), 'contains_xss_patterns': np.float64(0.0), 'contains_command_injection': np.float64(0.0), 'contains_ldap_injection': np.float64(1.0), 'contains_xxe_patterns': np.float64(0.0)}",0.6379032762750562
0,0,5,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,1,0,1,52,8,0,52,0.1,0,1,11,0,2.9529271216391364,5,0,0,0,unknown,1,"{'num_directory_levels': np.float64(5.0), 'injection_pattern_score': np.float64(6.0), 'contains_ssrf_patterns': np.float64(1.0), 'localhost_references': np.float64(1.0), 'url_length': np.float64(52.0), 'num_special_chars': np.float64(8.0), 'contains_path_traversal': np.float64(0.0), 'request_length': np.float64(52.0), 'request_time': np.float64(0.1), 'is_get_method': np.float64(0.0), 'is_post_method': np.float64(1.0), 'ua_length': np.float64(11.0), 'is_common_browser': np.float64(0.0), 'content_entropy': np.float64(2.9529271216391364), 'num_digits': np.float64(5.0), 'num_uppercase': np.float64(0.0), 'parameter_count': np.float64(0.0), 'contains_sql_keywords': np.float64(0.0), 'contains_xss_patterns': np.float64(0.0), 'contains_command_injection': np.float64(0.0), 'contains_ldap_injection': np.float64(1.0), 'contains_xxe_patterns': np.float64(0.0)}",0.5997252458948411
0,0,5,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,1,0,1,48,8,0,48,0.1,0,1,11,0,2.966800035822348,5,0,0,0,unknown,1,"{'num_directory_levels': np.float64(5.0), 'injection_pattern_score': np.float64(6.0), 'contains_ssrf_patterns': np.float64(1.0), 'localhost_references': np.float64(1.0), 'url_length': np.float64(48.0), 'num_special_chars': np.float64(8.0), 'contains_path_traversal': np.float64(0.0), 'request_length': np.float64(48.0), 'request_time': np.float64(0.1), 'is_get_method': np.float64(0.0), 'is_post_method': np.float64(1.0), 'ua_length': np.float64(11.0), 'is_common_browser': np.float64(0.0), 'content_entropy': np.float64(2.966800035822348), 'num_digits': np.float64(5.0), 'num_uppercase': np.float64(0.0), 'parameter_count': np.float64(0.0), 'contains_sql_keywords': np.float64(0.0), 'contains_xss_patterns': np.float64(0.0), 'contains_command_injection': np.float64(0.0), 'contains_ldap_injection': np.float64(1.0), 'contains_xxe_patterns': np.float64(0.0)}",0.6454021883707763
0,0,5,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,1,0,1,47,8,0,47,0.1,0,1,15,1,2.9782655558492688,5,0,0,0,unknown,1,"{'num_directory_levels': np.float64(5.0), 'injection_pattern_score': np.float64(6.0), 'contains_ssrf_patterns': np.float64(1.0), 'localhost_references': np.float64(1.0), 'url_length': np.float64(47.0), 'num_special_chars': np.float64(8.0), 'contains_path_traversal': np.float64(0.0), 'request_length': np.float64(47.0), 'request_time': np.float64(0.1), 'is_get_method': np.float64(0.0), 'is_post_method': np.float64(1.0), 'ua_length': np.float64(15.0), 'is_common_browser': np.float64(1.0), 'content_entropy': np.float64(2.9782655558492688), 'num_digits': np.float64(5.0), 'num_uppercase': np.float64(0.0), 'parameter_count': np.float64(0.0), 'contains_sql_keywords': np.float64(0.0), 'contains_xss_patterns': np.float64(0.0), 'contains_command_injection': np.float64(0.0), 'contains_ldap_injection': np.float64(1.0), 'contains_xxe_patterns': np.float64(0.0)}",0.5975346182533422
0,0,5,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,1,0,1,48,8,0,48,0.1,0,1,15,1,2.966800035822348,5,0,0,0,unknown,1,"{'num_directory_levels': np.float64(5.0), 'injection_pattern_score': np.float64(6.0), 'contains_ssrf_patterns': np.float64(1.0), 'localhost_references': np.float64(1.0), 'url_length': np.float64(48.0), 'num_special_chars': np.float64(8.0), 'contains_path_traversal': np.float64(0.0), 'request_length': np.float64(48.0), 'request_time': np.float64(0.1), 'is_get_method': np.float64(0.0), 'is_post_method': np.float64(1.0), 'ua_length': np.float64(15.0), 'is_common_browser': np.float64(1.0), 'content_entropy': np.float64(2.966800035822348), 'num_digits': np.float64(5.0), 'num_uppercase': np.float64(0.0), 'parameter_count': np.float64(0.0), 'contains_sql_keywords': np.float64(0.0), 'contains_xss_patterns': np.float64(0.0), 'contains_command_injection': np.float64(0.0), 'contains_ldap_injection': np.float64(1.0), 'contains_xxe_patterns': np.float64(0.0)}",0.628413404846061
0,0,5,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,1,0,1,48,8,0,48,0.1,0,1,15,1,2.966800035822348,5,0,0,0,unknown,1,"{'num_directory_levels': np.float64(5.0), 'injection_pattern_score': np.float64(6.0), 'contains_ssrf_patterns': np.float64(1.0), 'localhost_references': np.float64(1.0), 'url_length': np.float64(48.0), 'num_special_chars': np.float64(8.0), 'contains_path_traversal': np.float64(0.0), 'request_length': np.float64(48.0), 'request_time': np.float64(0.1), 'is_get_method': np.float64(0.0), 'is_post_method': np.float64(1.0), 'ua_length': np.float64(15.0), 'is_common_browser': np.float64(1.0), 'content_entropy': np.float64(2.966800035822348), 'num_digits': np.float64(5.0), 'num_uppercase': np.float64(0.0), 'parameter_count': np.float64(0.0), 'contains_sql_keywords': np.float64(0.0), 'contains_xss_patterns': np.float64(0.0), 'contains_command_injection': np.float64(0.0), 'contains_ldap_injection': np.float64(1.0), 'contains_xxe_patterns': np.float64(0.0)}",0.628413404846061
0,0,5,0,0,0,0,0,0,1,6,0,0,0,0,1,0,0,0,1,0,1,111,18,0,111,0.1,1,0,11,0,3.2511794071658118,6,3,5,0,unknown,1,"{'num_directory_levels': np.float64(5.0), 'injection_pattern_score': np.float64(6.0), 'contains_ssrf_patterns': np.float64(1.0), 'localhost_references': np.float64(1.0), 'url_length': np.float64(111.0), 'num_special_chars': np.float64(18.0), 'contains_path_traversal': np.float64(0.0), 'request_length': np.float64(111.0), 'request_time': np.float64(0.1), 'is_get_method': np.float64(1.0), 'is_post_method': np.float64(0.0), 'ua_length': np.float64(11.0), 'is_common_browser': np.float64(0.0), 'content_entropy': np.float64(3.2511794071658118), 'num_digits': np.float64(6.0), 'num_uppercase': np.float64(3.0), 'parameter_count': np.float64(5.0), 'contains_sql_keywords': np.float64(0.0), 'contains_xss_patterns': np.float64(0.0), 'contains_command_injection': np.float64(0.0), 'contains_ldap_injection': np.float64(1.0), 'contains_xxe_patterns': np.float64(0.0)}",0.4861321534943957
0,0,5,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,1,0,1,57,8,0,57,0.1,0,1,15,1,2.9169502651052297,5,0,0,0,unknown,1,"{'num_directory_levels': np.float64(5.0), 'injection_pattern_score': np.float64(6.0), 'contains_ssrf_patterns': np.float64(1.0), 'localhost_references': np.float64(1.0), 'url_length': np.float64(57.0), 'num_special_chars': np.float64(8.0), 'contains_path_traversal': np.float64(0.0), 'request_length': np.float64(57.0), 'request_time': np.float64(0.1), 'is_get_method': np.float64(0.0), 'is_post_method': np.float64(1.0), 'ua_length': np.float64(15.0), 'is_common_browser': np.float64(1.0), 'content_entropy': np.float64(2.9169502651052297), 'num_digits': np.float64(5.0), 'num_uppercase': np.float64(0.0), 'parameter_count': np.float64(0.0), 'contains_sql_keywords': np.float64(0.0), 'contains_xss_patterns': np.float64(0.0), 'contains_command_injection': np.float64(0.0), 'contains_ldap_injection': np.float64(1.0), 'contains_xxe_patterns': np.float64(0.0)}",0.5841633102039872
0,0,5,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,1,0,1,47,8,0,47,0.1,0,1,15,1,2.9782655558492688,5,0,0,0,unknown,1,"{'num_directory_levels': np.float64(5.0), 'injection_pattern_score': np.float64(6.0), 'contains_ssrf_patterns': np.float64(1.0), 'localhost_references': np.float64(1.0), 'url_length': np.float64(47.0), 'num_special_chars': np.float64(8.0), 'contains_path_traversal': np.float64(0.0), 'request_length': np.float64(47.0), 'request_time': np.float64(0.1), 'is_get_method': np.float64(0.0), 'is_post_method': np.float64(1.0), 'ua_length': np.float64(15.0), 'is_common_browser': np.float64(1.0), 'content_entropy': np.float64(2.9782655558492688), 'num_digits': np.float64(5.0), 'num_uppercase': np.float64(0.0), 'parameter_count': np.float64(0.0), 'contains_sql_keywords': np.float64(0.0), 'contains_xss_patterns': np.float64(0.0), 'contains_command_injection': np.float64(0.0), 'contains_ldap_injection': np.float64(1.0), 'contains_xxe_patterns': np.float64(0.0)}",0.5975346182533422
0,0,5,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,1,0,1,48,8,0,48,0.1,0,1,15,1,2.966800035822348,5,0,0,0,unknown,1,"{'num_directory_levels': np.float64(5.0), 'injection_pattern_score': np.float64(6.0), 'contains_ssrf_patterns': np.float64(1.0), 'localhost_references': np.float64(1.0), 'url_length': np.float64(48.0), 'num_special_chars': np.float64(8.0), 'contains_path_traversal': np.float64(0.0), 'request_length': np.float64(48.0), 'request_time': np.float64(0.1), 'is_get_method': np.float64(0.0), 'is_post_method': np.float64(1.0), 'ua_length': np.float64(15.0), 'is_common_browser': np.float64(1.0), 'content_entropy': np.float64(2.966800035822348), 'num_digits': np.float64(5.0), 'num_uppercase': np.float64(0.0), 'parameter_count': np.float64(0.0), 'contains_sql_keywords': np.float64(0.0), 'contains_xss_patterns': np.float64(0.0), 'contains_command_injection': np.float64(0.0), 'contains_ldap_injection': np.float64(1.0), 'contains_xxe_patterns': np.float64(0.0)}",0.628413404846061
0,0,2,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,11,7,0,40,0.2379367638540374,1,0,11,0,2.746813971877618,0,1,0,0,unknown,1,"{'num_directory_levels': np.float64(2.0), 'injection_pattern_score': np.float64(6.0), 'contains_ssrf_patterns': np.float64(0.0), 'localhost_references': np.float64(0.0), 'url_length': np.float64(11.0), 'num_special_chars': np.float64(7.0), 'contains_path_traversal': np.float64(0.0), 'request_length': np.float64(40.0), 'request_time': np.float64(0.2379367638540374), 'is_get_method': np.float64(1.0), 'is_post_method': np.float64(0.0), 'ua_length': np.float64(11.0), 'is_common_browser': np.float64(0.0), 'content_entropy': np.float64(2.746813971877618), 'num_digits': np.float64(0.0), 'num_uppercase': np.float64(1.0), 'parameter_count': np.float64(0.0), 'contains_sql_keywords': np.float64(0.0), 'contains_xss_patterns': np.float64(0.0), 'contains_command_injection': np.float64(0.0), 'contains_ldap_injection': np.float64(1.0), 'contains_xxe_patterns': np.float64(0.0)}",0.6550985702002884
0,0,5,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,1,0,1,50,8,0,50,0.1,0,1,15,1,2.9937578269922054,5,0,0,0,unknown,1,"{'num_directory_levels': np.float64(5.0), 'injection_pattern_score': np.float64(6.0), 'contains_ssrf_patterns': np.float64(1.0), 'localhost_references': np.float64(1.0), 'url_length': np.float64(50.0), 'num_special_chars': np.float64(8.0), 'contains_path_traversal': np.float64(0.0), 'request_length': np.float64(50.0), 'request_time': np.float64(0.1), 'is_get_method': np.float64(0.0), 'is_post_method': np.float64(1.0), 'ua_length': np.float64(15.0), 'is_common_browser': np.float64(1.0), 'content_entropy': np.float64(2.9937578269922054), 'num_digits': np.float64(5.0), 'num_uppercase': np.float64(0.0), 'parameter_count': np.float64(0.0), 'contains_sql_keywords': np.float64(0.0), 'contains_xss_patterns': np.float64(0.0), 'contains_command_injection': np.float64(0.0), 'contains_ldap_injection': np.float64(1.0), 'contains_xxe_patterns': np.float64(0.0)}",0.6685575115364253
0,0,5,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,1,0,1,50,8,0,50,0.1,0,1,11,0,2.9937578269922054,5,0,0,0,unknown,1,"{'num_directory_levels': np.float64(5.0), 'injection_pattern_score': np.float64(6.0), 'contains_ssrf_patterns': np.float64(1.0), 'localhost_references': np.float64(1.0), 'url_length': np.float64(50.0), 'num_special_chars': np.float64(8.0), 'contains_path_traversal': np.float64(0.0), 'request_length': np.float64(50.0), 'request_time': np.float64(0.1), 'is_get_method': np.float64(0.0), 'is_post_method': np.float64(1.0), 'ua_length': np.float64(11.0), 'is_common_browser': np.float64(0.0), 'content_entropy': np.float64(2.9937578269922054), 'num_digits': np.float64(5.0), 'num_uppercase': np.float64(0.0), 'parameter_count': np.float64(0.0), 'contains_sql_keywords': np.float64(0.0), 'contains_xss_patterns': np.float64(0.0), 'contains_command_injection': np.float64(0.0), 'contains_ldap_injection': np.float64(1.0), 'contains_xxe_patterns': np.float64(0.0)}",0.6820429107560549
0,0,5,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,1,0,1,48,8,0,48,0.1,0,1,11,0,2.966800035822348,5,0,0,0,unknown,1,"{'num_directory_levels': np.float64(5.0), 'injection_pattern_score': np.float64(6.0), 'contains_ssrf_patterns': np.float64(1.0), 'localhost_references': np.float64(1.0), 'url_length': np.float64(48.0), 'num_special_chars': np.float64(8.0), 'contains_path_traversal': np.float64(0.0), 'request_length': np.float64(48.0), 'request_time': np.float64(0.1), 'is_get_method': np.float64(0.0), 'is_post_method': np.float64(1.0), 'ua_length': np.float64(11.0), 'is_common_browser': np.float64(0.0), 'content_entropy': np.float64(2.966800035822348), 'num_digits': np.float64(5.0), 'num_uppercase': np.float64(0.0), 'parameter_count': np.float64(0.0), 'contains_sql_keywords': np.float64(0.0), 'contains_xss_patterns': np.float64(0.0), 'contains_command_injection': np.float64(0.0), 'contains_ldap_injection': np.float64(1.0), 'contains_xxe_patterns': np.float64(0.0)}",0.6454021883707763
0,0,5,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,1,0,1,49,8,0,49,0.1,0,1,11,0,2.972428202101613,5,0,0,0,unknown,1,"{'num_directory_levels': np.float64(5.0), 'injection_pattern_score': np.float64(6.0), 'contains_ssrf_patterns': np.float64(1.0), 'localhost_references': np.float64(1.0), 'url_length': np.float64(49.0), 'num_special_chars': np.float64(8.0), 'contains_path_traversal': np.float64(0.0), 'request_length': np.float64(49.0), 'request_time': np.float64(0.1), 'is_get_method': np.float64(0.0), 'is_post_method': np.float64(1.0), 'ua_length': np.float64(11.0), 'is_common_browser': np.float64(0.0), 'content_entropy': np.float64(2.972428202101613), 'num_digits': np.float64(5.0), 'num_uppercase': np.float64(0.0), 'parameter_count': np.float64(0.0), 'contains_sql_keywords': np.float64(0.0), 'contains_xss_patterns': np.float64(0.0), 'contains_command_injection': np.float64(0.0), 'contains_ldap_injection': np.float64(1.0), 'contains_xxe_patterns': np.float64(0.0)}",0.6379032762750562
0,0,5,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,1,0,1,47,8,0,47,0.1,0,1,11,0,2.9782655558492688,5,0,0,0,unknown,1,"{'num_directory_levels': np.float64(5.0), 'injection_pattern_score': np.float64(6.0), 'contains_ssrf_patterns': np.float64(1.0), 'localhost_references': np.float64(1.0), 'url_length': np.float64(47.0), 'num_special_chars': np.float64(8.0), 'contains_path_traversal': np.float64(0.0), 'request_length': np.float64(47.0), 'request_time': np.float64(0.1), 'is_get_method': np.float64(0.0), 'is_post_method': np.float64(1.0), 'ua_length': np.float64(11.0), 'is_common_browser': np.float64(0.0), 'content_entropy': np.float64(2.9782655558492688), 'num_digits': np.float64(5.0), 'num_uppercase': np.float64(0.0), 'parameter_count': np.float64(0.0), 'contains_sql_keywords': np.float64(0.0), 'contains_xss_patterns': np.float64(0.0), 'contains_command_injection': np.float64(0.0), 'contains_ldap_injection': np.float64(1.0), 'contains_xxe_patterns': np.float64(0.0)}",0.6261416536284654
0,0,5,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,1,0,1,50,8,0,50,0.1,0,1,11,0,2.9937578269922054,5,0,0,0,unknown,1,"{'num_directory_levels': np.float64(5.0), 'injection_pattern_score': np.float64(6.0), 'contains_ssrf_patterns': np.float64(1.0), 'localhost_references': np.float64(1.0), 'url_length': np.float64(50.0), 'num_special_chars': np.float64(8.0), 'contains_path_traversal': np.float64(0.0), 'request_length': np.float64(50.0), 'request_time': np.float64(0.1), 'is_get_method': np.float64(0.0), 'is_post_method': np.float64(1.0), 'ua_length': np.float64(11.0), 'is_common_browser': np.float64(0.0), 'content_entropy': np.float64(2.9937578269922054), 'num_digits': np.float64(5.0), 'num_uppercase': np.float64(0.0), 'parameter_count': np.float64(0.0), 'contains_sql_keywords': np.float64(0.0), 'contains_xss_patterns': np.float64(0.0), 'contains_command_injection': np.float64(0.0), 'contains_ldap_injection': np.float64(1.0), 'contains_xxe_patterns': np.float64(0.0)}",0.6820429107560549
0,0,5,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,1,0,1,57,8,0,57,0.1,0,1,15,1,2.9169502651052297,5,0,0,0,unknown,1,"{'num_directory_levels': np.float64(5.0), 'injection_pattern_score': np.float64(6.0), 'contains_ssrf_patterns': np.float64(1.0), 'localhost_references': np.float64(1.0), 'url_length': np.float64(57.0), 'num_special_chars': np.float64(8.0), 'contains_path_traversal': np.float64(0.0), 'request_length': np.float64(57.0), 'request_time': np.float64(0.1), 'is_get_method': np.float64(0.0), 'is_post_method': np.float64(1.0), 'ua_length': np.float64(15.0), 'is_common_browser': np.float64(1.0), 'content_entropy': np.float64(2.9169502651052297), 'num_digits': np.float64(5.0), 'num_uppercase': np.float64(0.0), 'parameter_count': np.float64(0.0), 'contains_sql_keywords': np.float64(0.0), 'contains_xss_patterns': np.float64(0.0), 'contains_command_injection': np.float64(0.0), 'contains_ldap_injection': np.float64(1.0), 'contains_xxe_patterns': np.float64(0.0)}",0.5841633102039872
0,0,5,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,1,0,1,57,8,0,57,0.1,0,1,11,0,2.9169502651052297,5,0,0,0,unknown,1,"{'num_directory_levels': np.float64(5.0), 'injection_pattern_score': np.float64(6.0), 'contains_ssrf_patterns': np.float64(1.0), 'localhost_references': np.float64(1.0), 'url_length': np.float64(57.0), 'num_special_chars': np.float64(8.0), 'contains_path_traversal': np.float64(0.0), 'request_length': np.float64(57.0), 'request_time': np.float64(0.1), 'is_get_method': np.float64(0.0), 'is_post_method': np.float64(1.0), 'ua_length': np.float64(11.0), 'is_common_browser': np.float64(0.0), 'content_entropy': np.float64(2.9169502651052297), 'num_digits': np.float64(5.0), 'num_uppercase': np.float64(0.0), 'parameter_count': np.float64(0.0), 'contains_sql_keywords': np.float64(0.0), 'contains_xss_patterns': np.float64(0.0), 'contains_command_injection': np.float64(0.0), 'contains_ldap_injection': np.float64(1.0), 'contains_xxe_patterns': np.float64(0.0)}",0.4841049303122307
0,0,5,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,1,0,1,50,8,0,50,0.1,0,1,11,0,2.9937578269922054,5,0,0,0,unknown,1,"{'num_directory_levels': np.float64(5.0), 'injection_pattern_score': np.float64(6.0), 'contains_ssrf_patterns': np.float64(1.0), 'localhost_references': np.float64(1.0), 'url_length': np.float64(50.0), 'num_special_chars': np.float64(8.0), 'contains_path_traversal': np.float64(0.0), 'request_length': np.float64(50.0), 'request_time': np.float64(0.1), 'is_get_method': np.float64(0.0), 'is_post_method': np.float64(1.0), 'ua_length': np.float64(11.0), 'is_common_browser': np.float64(0.0), 'content_entropy': np.float64(2.9937578269922054), 'num_digits': np.float64(5.0), 'num_uppercase': np.float64(0.0), 'parameter_count': np.float64(0.0), 'contains_sql_keywords': np.float64(0.0), 'contains_xss_patterns': np.float64(0.0), 'contains_command_injection': np.float64(0.0), 'contains_ldap_injection': np.float64(1.0), 'contains_xxe_patterns': np.float64(0.0)}",0.6820429107560549
0,0,5,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,1,0,1,50,8,0,50,0.1,0,1,15,1,2.9937578269922054,5,0,0,0,unknown,1,"{'num_directory_levels': np.float64(5.0), 'injection_pattern_score': np.float64(6.0), 'contains_ssrf_patterns': np.float64(1.0), 'localhost_references': np.float64(1.0), 'url_length': np.float64(50.0), 'num_special_chars': np.float64(8.0), 'contains_path_traversal': np.float64(0.0), 'request_length': np.float64(50.0), 'request_time': np.float64(0.1), 'is_get_method': np.float64(0.0), 'is_post_method': np.float64(1.0), 'ua_length': np.float64(15.0), 'is_common_browser': np.float64(1.0), 'content_entropy': np.float64(2.9937578269922054), 'num_digits': np.float64(5.0), 'num_uppercase': np.float64(0.0), 'parameter_count': np.float64(0.0), 'contains_sql_keywords': np.float64(0.0), 'contains_xss_patterns': np.float64(0.0), 'contains_command_injection': np.float64(0.0), 'contains_ldap_injection': np.float64(1.0), 'contains_xxe_patterns': np.float64(0.0)}",0.6685575115364253
